"OTUID"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"a8c1c05eb02c629d48ea5650f8f49118"	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001; s__unidentified"	0.85028659
"a8eb3e86e896febff5f3e223f84ba94b"	0	0	68	19	15	10	8	11	14	27	11	12	8	47	37	14	15	37	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_goldsteinii"	0.857156609
"a98806e7219f134139c7c08cb513dff0"	0	0	213	0	0	51	73	0	60	177	62	0	32	60	88	58	53	81	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999672
"a9a0015052b629976dfce94f3aa37c1c"	0	0	4	0	0	0	0	0	0	0	0	7	8	0	9	0	0	3	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_bacterium"	0.970664054
"a9e655b715af0d6d1678bfb882216f1e"	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	19	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999963579
"aae071649568194b47df46feee11da03"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999627
"ab44862dfbb39d25dd3f5f93a63244c7"	129	48	62	19	0	19	0	45	36	96	32	0	0	0	42	0	41	33	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.894097088
"ab562aadf89a7b6e0439c1309aac25c4"	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999734
"ab710f55903115ee90699942c8c803b2"	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium"	0.71389915
"ab7e99e2abf0e0abe74672af0eeb2dd3"	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group"	0.999789891
"ac1a97cb6ef73c044b75b06c16c343bc"	0	0	21	68	82	160	140	262	325	196	142	108	36	195	13	26	111	147	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_organism"	0.98748267
"acc18bd166c367b52d66b8300fe75431"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	36	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.764569181
"ad7fef1eb05c4d800c4aa48761a6cfc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999917778
"adf57f5765096438bf7bbd04326d627a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__uncultured_bacterium"	0.999795131
"ae36f0cd816a360f704fc02e23d77b28"	0	0	0	0	9	0	32	0	0	0	0	18	0	0	11	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__Eubacterium_sp."	0.972673702
"ae3f6629c79d8e960dec7e51975b0a3d"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.945186911
"ae7f6b4b755c6bbd1eea0fe8a466909f"	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified"	0.892263387
"af10a138550c12fd6312e6db89d4a813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.939976477
"af8d8c5035e2e91ae2e5f55c67224a88"	0	0	0	7	0	0	31	0	0	0	0	10	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus_lentus"	0.859610898
"b029c3969abc11b1fc37e198e5cd264e"	0	0	0	0	0	0	6	0	23	23	3	191	0	0	9	0	7	24	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__unidentified"	0.968836046
"b05cb6d606346e0838a1658e7f5d81cf"	34	65	0	0	0	12	19	0	0	15	0	0	0	0	9	0	4	14	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella"	0.999999998
"b11d516ae81b6b7b860daa2be226649a"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001; s__uncultured_bacterium"	0.986103508
"b14865baa1e41907fdf5844a8be6ca38"	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998264095
"b15d7a4b2fbf7682696a9ba03f953641"	25	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis"	0.999688521
"b1bc415e9c5d9d60f5e4dca30d4da9b7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.92525795
"b20b8aa4bd244d965316a278875a1469"	0	0	763	289	229	242	319	419	426	267	494	226	120	293	350	275	315	849	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.898855686
"b21bbd9f9a9ee207b793d76c06672371"	0	0	0	19	16	21	14	38	0	13	19	18	22	13	64	65	61	41	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.879670517
"b3dcc0fd3cd0c82ded1f95e29eb47ffe"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus"	0.996433173
"b4cc321368085c41af257f75e83793b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium"	0.751180883
"b4ec94217791dc0bab580d4288ade796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Coriobacteriaceae_UCG-002; s__uncultured_bacterium"	0.999937554
"b529c8dda4b277b828ebe9b9bdc087bb"	0	0	0	0	0	0	48	43	131	55	0	45	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999737
"b58ea03fe3dc853f990238ff6e026e16"	0	56	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.711636093
"b5cb8a7e242db4016e15c5bf0943a9ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999503
"b62296fda4210afbee8b33ffff02a04b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.795030715
"b6635d67cb594473ddba9f8cfba5d13d"	0	0	144	0	0	0	0	10	21	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus"	0.86119136
"b6c1a8ba78f65c4a4e96627ccc53ac86"	1391	3483	2660	3015	1496	2380	5198	3963	3046	4756	937	895	40	0	716	856	3236	75	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.999999828
"b6f5a4399f6bd346ea7f591db5595a02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999997641
"b7409db20419d9921bb75f9b0129d9ad"	0	34	56	0	0	0	0	23	27	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006"	0.984962632
"b8aac847144c04285bc3bb3f60a2782f"	222	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999646115
"b91b43523a9a623c12d1f6d81fe9109a"	0	26	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.984937102
"b9b10828ba7f31fb7ff57afdcdcb097a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	24	0	26	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.994417707
"baab695bd57246eb38ec8cbe91b87b20"	0	0	408	129	124	127	170	221	211	142	261	137	0	154	145	135	162	427	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.836672479
"bae39ec91c3bbfe88c9a61bdd9a3cd0a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.993186196
"bae742fe04fbc970339d15f8be7d5d0e"	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured"	0.999960059
"bae843c436b8cf33023622fdcf2fd7c9"	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999921519
"bb6295910294ee12c63ceb279a77862c"	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999934684
"bbcfe9ddd51ab083d446b0bb03f59068"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998218594
"bbf314ff5ed38dd900afce7ad8750a10"	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.992715557
"bc5355f3a294bc01a50e64cd8fdd2151"	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium"	0.867302081
"bc870ddc91fc262ea74d6247a1d07076"	45	10	10	0	9	0	0	38	13	22	0	8	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_danieliae"	0.952628183
"bccbf865db1bae1077517bd21170722d"	40	0	0	0	0	0	13	25	23	11	0	0	12	6	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.835020997
"bddee504424cb052101e5a151585d733"	71	124	0	36	0	0	0	0	0	0	0	0	43	0	53	16	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995898
"bf049c9a4193cfd12d1742544a6f764c"	117	90	6	10	63	72	14	48	84	132	16	0	22	81	0	0	42	87	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_Clostridiales"	0.871768775
"bf3c0011f140eaca642a4816236a5897"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Lactobacillus_vaginalis"	0.793706626
"bf62a4ab99a8241d5a7c8a5b395c9bb0"	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.836003671
"bf72f1454587c6b069dfa8ff3e42ff84"	0	0	0	96	27	0	0	0	0	35	0	60	0	0	0	0	0	27	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.856495933
"c0028e84ca13284d9d090359d70675f3"	0	0	0	0	0	0	0	92	64	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.896775641
"c049ceac629663b633fcfb00df36d77c"	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified"	0.830935184
"c052a9548dafdb7e60155e80657eceeb"	0	31	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999968906
"c08d56a2152f3584bc080b7234a0c6eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.978147106
"c0a472775f09ea4c7c8618c1cccaddfd"	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__A2; s__uncultured_bacterium"	0.998482432
"c0ced053b7bc5a9f80a2def2ff5d208d"	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99951529
"c129a59d5e98f814e0d02634b04f88d2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	12	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999978921
"c1a63e2da7ca4e2a04fed8822dee335b"	0	0	0	0	0	0	0	15	30	11	0	13	11	0	0	9	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999719
"c1ed9ef4fcc459687603cc299ad66f57"	0	0	10	0	11	0	0	0	14	0	0	0	23	0	20	0	0	13	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas"	0.922924221
"c398ca4d4866208a95890ca567be7730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99973394
"c433f31e4fe69a210d1081400785aa2e"	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995933
"c4fb58da9aff3c83c971c488ebd3cb70"	23	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_bacterium"	0.855198293
"c625a1db96ab91c4bc591c0964ad2e53"	124	0	20	0	3	0	10	0	19	0	7	38	151	16	186	89	22	161	"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_schaedleri"	0.880255775
"c68da04e2127a198e9df423c0f133308"	0	0	18	0	0	0	0	0	7	0	0	9	8	0	11	0	4	11	"d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionales"	0.99987348
"c7257bd17077580eef9a39f461d4106d"	0	7	119	13	0	0	0	22	0	0	0	0	0	0	28	0	0	9	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999994292
"c728a625f2af18289115ab4b7627ff71"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999847
"c76f665700ef7f180098d2f07e135253"	23	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured"	0.768828897
"c7e9700eba384f1ae9d29e2a4225d3f5"	0	0	0	0	0	9	0	36	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus"	0.98971202
"c80631da280c0bb3921d4fd9e2f163b3"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998035639
"c8b7e5ee0a6ebe6aeea605224e9a491c"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.973330616
"c9505132018840cefe4e0bddac4d9bec"	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_bacterium"	0.969485769
"c958cbbf678c72d81532c9524793133f"	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999917102
"c98a88d7223d51f3036702ae226208e4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.82194527
"ca24aba12f71cec6b04f7c7bbf858970"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.767402457
"cb7b937fdccf682f018b57aa6b9d92b2"	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	258	7	0	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium"	0.999999523
"cbcac742ee0fe0fc0887caec139df345"	0	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__uncultured_bacterium"	0.701159396
"cc317363688ee459f5eabf6de028af01"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999021065
"cc317e92246b4428b3aee0ede910c48c"	115	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999193
"cc835cc7ebc38d0e1d73df0367a8a232"	0	0	0	0	32	0	0	0	141	0	0	0	0	0	0	15	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999898971
"ccb2f7758da8224d78b4320a96557bf3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998819131
"ccd8d159fb729f3445532bc326600d8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.796368346
"cd33d521d1dfcb297336e993ca998d2d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium"	0.766433706
"cd80dd1cd9e3c865247031431704a396"	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.999991654
"ce186b1b765739648883b5233c15b2bc"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	13	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.769801211
"ce2c967a3c7bf7381e7ae5d2835091a4"	19	27	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999827161
"ce56a7072318d0d48b6d0cf11e232d16"	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999930943
"cedd868c934a96c93be6be397d6906f3"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.997664169
"cf027e595318e96b4d9b1f117910a192"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.996236809
"cfb74a6ad6ae05af94a1dcea08532ee5"	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter"	0.998232892
"cffd8f7b44bd7d963294d60cc67092dd"	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999991657
"d0a152210e2ca09c67ee88a1b3a26ab3"	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99998999
"d0f41727c87529f0b22ed5754324f937"	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium"	0.770841155
"d187bafb45edd127a9c101cb07c20e09"	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.99992166
"d1b3c24bee11d73dd5a01f0747390e5b"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.996799105
"d202f3307c961e13204522d055c7ce59"	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999870741
"d216699703c6b92ccd7d442f757e4f73"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.901987517
"d272bf25781448dde9031a24679a9012"	0	0	1318	238	329	280	399	167	323	851	284	340	129	317	423	278	197	527	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.99999981
"d2a1963d56a6de56da5199954610f855"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999979379
"d2a42cbb202318280734739d972f7978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_vulgatus"	0.834632007
"d2b123302fb5a94596cb2fe094c8dad7"	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999863862
